"Table name is not allowed for dynamic entity. Table: %s","Table name is not allowed for dynamic entity. Table: %s"
"Table name or table alias is not unique for dynamic entity. Table: %s","Table name or table alias is not unique for dynamic entity. Table: %s"
"Table name is not unique for dynamic entity. Table: %s","Table name is not unique for dynamic entity. Table: %s"
"Table alias is not unique for dynamic entity. Table: %s","Table alias is not unique for dynamic entity. Table: %s"
"Validation rule `isRequired` must be set for boolean field type.","Validation rule `isRequired` must be set for boolean field type."
"Validation setting `isRequired` must be set for `decimal` field type.","Validation setting `isRequired` must be set for `decimal` field type."
"Validation setting `scale` must be less than `precision` for `decimal` field type.","Validation setting `scale` must be less than `precision` for `decimal` field type."
"Validation setting `isRequired` must be set for `integer` field type.","Validation setting `isRequired` must be set for `integer` field type."
"Validation setting `min` must be less than `max` for `integer` field type.","Validation setting `min` must be less than `max` for `integer` field type."
"Validation setting `isRequired` must be set for `string` field type.","Validation setting `isRequired` must be set for `string` field type."
"Validation setting `minLength` must be less than `maxLength` for `string` field type.","Validation setting `minLength` must be less than `maxLength` for `string` field type."
"Field type is not allowed for dynamic entity. Type: %s","Field type is not allowed for dynamic entity. Type: %s"
"Identifier is required for dynamic entity configuration.","Identifier is required for dynamic entity configuration."
"Identifier is not defined in field definitions.","Identifier is not define in field definitions."
"Field definition `type` is required for dynamic entity configuration.","Field definition `type` is required for dynamic entity configuration."
"Field definition `fieldName` is required for dynamic entity configuration.","Field definition `fieldName` is required for dynamic entity configuration."
"Field definition `fieldVisibleName` is required for dynamic entity configuration.","Field definition `fieldVisibleName` is required for dynamic entity configuration."
"Field definition `isCreatable` is required for dynamic entity configuration.","Field definition `isCreatable` is required for dynamic entity configuration."
"Field definition `isEditable` is required for dynamic entity configuration.","Field definition `isEditable` is required for dynamic entity configuration."
"Resource name `%s` is not valid. Allowed characters: a-z, A-Z, 0-9, _ and - ","Resource name `%s` is not valid. Allowed characters: a-z, A-Z, 0-9, _ and -."
